Index,DateTime,Latitude,Longitude,Elevation,Velocity,MainPackSOC,MainPackVoltage,MainPackCurrent,ArrayCurrent,Identity,Array Power,Battery Power,Motor Power
635253169790136000,1/14/2014 5:22:59 PM,4436.8051,9259.6736,315.5,45,31,98,6.48,5.2041,118881,510.0018,635.04,-125.0382
635253169800306000,1/14/2014 5:23:00 PM,4436.8159,9259.6735,315.2,45,31,98,6.08,5.2041,118882,510.0018,595.84,-85.8382
635253169810427000,1/14/2014 5:23:01 PM,4436.8267,9259.6735,315.1,45,31,98,3.93,6.3571,118883,622.9958,385.14,237.8558
635253169820668000,1/14/2014 5:23:02 PM,4436.8374,9259.6734,315,44,31,97.5,-8.6,6.4513,118884,629.00175,-838.5,1467.50175
635253169830778000,1/14/2014 5:23:03 PM,4436.8481,9259.6733,314.9,44,31,97.5,-9.67,6.6051,118885,643.99725,-942.825,1586.82225
635253169840849000,1/14/2014 5:23:04 PM,4436.8587,9259.6733,314.8,44,31,97.5,-9.65,6.5436,118886,638.001,-940.875,1578.876
635253169851049000,1/14/2014 5:23:05 PM,4436.8694,9259.6733,314.6,45,31,97.5,-10.12,6.359,118887,620.0025,-986.7,1606.7025
635253169861140000,1/14/2014 5:23:06 PM,4436.8803,9259.6733,314.7,45,31,97.5,-11.47,6.5436,118888,638.001,-1118.325,1756.326
635253169871280000,1/14/2014 5:23:07 PM,4436.8911,9259.6733,314.5,45,31,97.2,-13.72,6.437,118889,625.6764,-1333.584,1959.2604
635253169881411000,1/14/2014 5:23:08 PM,4436.902,9259.6734,314.5,45,31,97.2,-17.12,6.2314,118890,605.69208,-1664.064,2269.75608
635253169894932000,1/14/2014 5:23:09 PM,4436.9238,9259.6732,314.5,45,31,97.2,-18.32,6.5398,118891,635.66856,-1780.704,2416.37256
635253169901702000,1/14/2014 5:23:10 PM,4436.9238,9259.6732,314.5,45,31,97.2,-16.47,6.4781,118892,629.67132,-1600.884,2230.55532
635253169911863000,1/14/2014 5:23:11 PM,4436.9348,9259.6731,314.6,46,31,97,-16.72,6.6186,118893,642.0042,-1621.84,2263.8442
635253169921973000,1/14/2014 5:23:12 PM,4436.9458,9259.6731,314.7,46,31,97.2,-13.4,6.6427,118894,645.67044,-1302.48,1948.15044
635253169932114000,1/14/2014 5:23:13 PM,4436.9569,9259.6732,314.8,46,31,97.2,-15.15,6.4781,118895,629.67132,-1472.58,2102.25132
635253169942255000,1/14/2014 5:23:14 PM,4436.9681,9259.6733,315.1,46,31,97.2,-12.95,6.4165,118896,623.6838,-1258.74,1882.4238
635253169952415000,1/14/2014 5:23:15 PM,4436.9793,9259.6734,315.2,46,31,97.2,-9.65,6.7249,118897,653.66028,-937.98,1591.64028
635253169962536000,1/14/2014 5:23:16 PM,4436.9905,9259.6736,315.3,46,31,97.2,-11.92,6.4781,118898,629.67132,-1158.624,1788.29532
635253169972676000,1/14/2014 5:23:17 PM,4437.0017,9259.6738,315.3,46,31,97.2,-12.27,6.4781,118899,629.67132,-1192.644,1822.31532
635253169982827000,1/14/2014 5:23:18 PM,4437.0128,9259.6738,315.2,46,31,97.2,-9.85,6.6632,118900,647.66304,-957.42,1605.08304
635253169992977000,1/14/2014 5:23:19 PM,4437.024,9259.6739,315.2,47,31,97.5,-6.75,6.5846,118901,641.9985,-658.125,1300.1235
635253170003098000,1/14/2014 5:23:20 PM,4437.0352,9259.674,315.1,47,31,97.2,-11.92,6.5604,118902,637.67088,-1158.624,1796.29488
635253170013218000,1/14/2014 5:23:21 PM,4437.0464,9259.6741,315.2,47,31,97.2,-13.52,6.4781,118903,629.67132,-1314.144,1943.81532
635253170023369000,1/14/2014 5:23:22 PM,4437.0576,9259.6741,315.4,47,31,97.2,-13.6,0.5656,118904,54.97632,-1321.92,1376.89632
635253170033530000,1/14/2014 5:23:23 PM,4437.0687,9259.674,315.5,45,31,97.2,-7.07,0.072,118905,6.9984,-687.204,694.2024
635253170043660000,1/14/2014 5:23:24 PM,4437.0798,9259.6739,315.6,46,31,97.2,-7.07,6.3548,118906,617.68656,-687.204,1304.89056
635253170057181000,1/14/2014 5:23:25 PM,4437.1022,9259.6734,315.9,47,31,97.2,-4.35,6.5398,118907,635.66856,-422.82,1058.48856
635253170063931000,1/14/2014 5:23:26 PM,4437.1022,9259.6734,315.8,47,31,97.2,-4.35,6.4781,118908,629.67132,-422.82,1052.49132
635253170074072000,1/14/2014 5:23:27 PM,4437.1135,9259.6734,316.2,47,31,97.5,-7.07,6.2769,118909,611.99775,-689.325,1301.32275
635253170084303000,1/14/2014 5:23:28 PM,4437.1249,9259.6733,316.2,47,31,97.5,-5.45,6.4205,118910,625.99875,-531.375,1157.37375
635253170094823000,1/14/2014 5:23:29 PM,4437.1475,9259.6735,316.3,47,31,97.5,-5.45,6.4205,118911,625.99875,-531.375,1157.37375
635253170104544000,1/14/2014 5:23:30 PM,4437.1588,9259.6735,316.3,47,31,97.5,1.25,6.6051,118912,643.99725,121.875,522.12225
635253170114634000,1/14/2014 5:23:31 PM,4437.1701,9259.6736,316.2,47,31,97.5,1,6.359,118913,620.0025,97.5,522.5025
635253170124785000,1/14/2014 5:23:32 PM,4437.1814,9259.6738,315.9,46,31,97.5,1.2,6.4821,118914,632.00475,117,515.00475
635253170134916000,1/14/2014 5:23:33 PM,4437.1814,9259.6738,315.6,46,31,97.8,4.45,6.5882,118915,644.32596,435.21,209.11596
635253170145076000,1/14/2014 5:23:34 PM,4437.2038,9259.6741,315.6,46,31,97.8,5.75,6.5371,118916,639.32838,562.35,76.97838
635253170155207000,1/14/2014 5:23:35 PM,4437.2148,9259.6742,315.4,46,31,97.8,5.48,6.3632,118917,622.32096,535.944,86.37696
635253170165337000,1/14/2014 5:23:36 PM,4437.2258,9259.6742,315.3,46,31,97.8,4.73,6.3018,118918,616.31604,462.594,153.72204
635253170175488000,1/14/2014 5:23:37 PM,4437.2367,9259.6742,315.2,45,31,97.8,2.53,6.5371,118919,639.32838,247.434,391.89438
635253170185608000,1/14/2014 5:23:38 PM,4437.2367,9259.6742,315.2,45,31,97.8,-0.45,6.5371,118920,639.32838,-44.01,683.33838
635253170195759000,1/14/2014 5:23:39 PM,4437.2585,9259.6742,315.1,45,31,97.8,-0.12,6.5371,118921,639.32838,-11.736,651.06438
635253170205890000,1/14/2014 5:23:40 PM,4437.2693,9259.6742,315,45,31,97.8,0.08,6.4757,118922,633.32346,7.824,625.49946
635253170220450000,1/14/2014 5:23:42 PM,4437.2801,9259.6742,314.9,45,31,97.8,-0.32,6.3018,118923,616.31604,-31.296,647.61204
635253170226181000,1/14/2014 5:23:42 PM,4437.291,9259.6742,314.7,45,31,97.8,-0.32,6.3632,118924,622.32096,-31.296,653.61696
635253170236311000,1/14/2014 5:23:43 PM,4437.291,9259.6742,314.5,45,31,97.8,-0.07,6.3632,118925,622.32096,-6.846,629.16696
635253170246442000,1/14/2014 5:23:44 PM,4437.3126,9259.6744,314.3,45,31,97.8,0.33,6.3632,118926,622.32096,32.274,590.04696
635253170256593000,1/14/2014 5:23:45 PM,4437.3234,9259.6743,314.2,45,31,97.8,2.08,6.4757,118927,633.32346,203.424,429.89946
635253170266723000,1/14/2014 5:23:46 PM,4437.3342,9259.6743,314.1,45,31,97.8,4.73,6.5371,118928,639.32838,462.594,176.73438
635253170276864000,1/14/2014 5:23:47 PM,4437.3449,9259.6743,313.7,45,31,97.8,4.28,6.3632,118929,622.32096,418.584,203.73696
635253170287014000,1/14/2014 5:23:48 PM,4437.3449,9259.6743,313.3,45,31,97.8,4.75,6.4143,118930,627.31854,464.55,162.76854
635253170297165000,1/14/2014 5:23:49 PM,4437.3664,9259.6741,313,45,31,97.8,4.05,6.4143,118931,627.31854,396.09,231.22854
635253170307355000,1/14/2014 5:23:50 PM,4437.3771,9259.6739,312.6,44,31,97.8,4.75,6.3632,118932,622.32096,464.55,157.77096
635253170317436000,1/14/2014 5:23:51 PM,4437.3878,9259.6737,312.2,44,31,97.8,0.4,6.5371,118933,639.32838,39.12,600.20838
635253170327576000,1/14/2014 5:23:52 PM,4437.3985,9259.6734,311.9,44,31,97.8,1.45,6.5371,118934,639.32838,141.81,497.51838
635253170337717000,1/14/2014 5:23:53 PM,4437.3985,9259.6734,311.5,44,31,97.8,1.55,6.4757,118935,633.32346,151.59,481.73346
635253170347878000,1/14/2014 5:23:54 PM,4437.4201,9259.673,311.2,45,31,97.8,1.65,6.4757,118936,633.32346,161.37,471.95346
635253170357998000,1/14/2014 5:23:55 PM,4437.4309,9259.6729,310.9,45,31,97.8,-2.55,6.4757,118937,633.32346,-249.39,882.71346
635253170368139000,1/14/2014 5:23:56 PM,4437.4417,9259.6728,310.8,45,31,97.5,-3.12,6.3179,118938,615.99525,-304.2,920.19525
635253170385160000,1/14/2014 5:23:58 PM,4437.4527,9259.6727,310.2,45,31,97.5,-3.72,6.2359,118939,608.00025,-362.7,970.70025
635253170388460000,1/14/2014 5:23:58 PM,4437.4527,9259.6727,310.2,45,31,97.5,-3.72,6.359,118940,620.0025,-362.7,982.7025
635253170398561000,1/14/2014 5:23:59 PM,4437.4747,9259.6725,309.9,46,31,97.8,-1.95,6.3427,118941,620.31606,-190.71,811.02606
635253170408681000,1/14/2014 5:24:00 PM,4437.4859,9259.6725,309.5,46,31,97.8,-1.88,6.3018,118942,616.31604,-183.864,800.18004
635253170418832000,1/14/2014 5:24:01 PM,4437.4971,9259.6724,309.3,46,31,97.8,-2.35,6.5371,118943,639.32838,-229.83,869.15838
635253170428972000,1/14/2014 5:24:02 PM,4437.5084,9259.6723,308.9,47,31,97.8,2.73,6.4143,118944,627.31854,266.994,360.32454
635253170439113000,1/14/2014 5:24:03 PM,4437.5197,9259.6722,308.7,47,31,98,4.85,6.2857,118945,615.9986,475.3,140.6986
635253170449243000,1/14/2014 5:24:04 PM,4437.531,9259.6721,308.3,47,31,98,3.75,6.2857,118946,615.9986,367.5,248.4986
635253170459404000,1/14/2014 5:24:05 PM,4437.5423,9259.6718,307.9,47,31,97.8,1.73,6.5575,118947,641.3235,169.194,472.1295
635253170469525000,1/14/2014 5:24:06 PM,4437.5536,9259.6716,307.7,47,31,97.8,2.2,6.3018,118948,616.31604,215.16,401.15604
635253170479855000,1/14/2014 5:24:07 PM,4437.5649,9259.6714,307.1,47,31,97.8,3.28,6.5371,118949,639.32838,320.784,318.54438
635253170489816000,1/14/2014 5:24:08 PM,4437.5761,9259.6713,306.7,47,31,97.8,2.35,6.3632,118950,622.32096,229.83,392.49096
635253170499967000,1/14/2014 5:24:09 PM,4437.5874,9259.6713,306.5,46,31,98,2.93,6.4592,118951,633.0016,287.14,345.8616
635253170510107000,1/14/2014 5:24:11 PM,4437.5986,9259.6713,306.2,47,31,98,3.53,6.3571,118952,622.9958,345.94,277.0558
635253170520258000,1/14/2014 5:24:12 PM,4437.6097,9259.6712,305.6,46,31,98,2.68,6.4796,118953,635.0008,262.64,372.3608
635253170530368000,1/14/2014 5:24:13 PM,4437.6207,9259.671,305.4,46,31,97.8,2.4,6.4962,118954,635.32836,234.72,400.60836
635253170549389000,1/14/2014 5:24:14 PM,4437.6427,9259.6708,305,46,31,97.8,1.75,6.4143,118955,627.31854,171.15,456.16854
635253170550719000,1/14/2014 5:24:15 PM,4437.6427,9259.6708,305,46,31,97.8,1.75,2.7008,118956,264.13824,171.15,92.98824
635253170560810000,1/14/2014 5:24:16 PM,4437.6536,9259.6708,304.5,45,31,97.8,1.33,2.7008,118957,264.13824,130.074,134.06424
635253170570940000,1/14/2014 5:24:17 PM,4437.6644,9259.6706,304.5,45,31,97.8,1.85,6.4757,118958,633.32346,180.93,452.39346
635253170581071000,1/14/2014 5:24:18 PM,4437.6752,9259.6705,304.8,45,31,97.8,1.35,6.4757,118959,633.32346,132.03,501.29346
635253170591212000,1/14/2014 5:24:19 PM,4437.6861,9259.6703,304.8,45,31,97.8,1.4,6.3632,118960,622.32096,136.92,485.40096
635253170601382000,1/14/2014 5:24:20 PM,4437.6969,9259.6703,304.7,45,31,97.8,0.28,6.4757,118961,633.32346,27.384,605.93946
635253170611493000,1/14/2014 5:24:21 PM,4437.7078,9259.6704,304.4,45,31,97.8,-0.05,3.8568,118962,377.19504,-4.89,382.08504
635253170621633000,1/14/2014 5:24:22 PM,4437.7186,9259.6703,303.9,45,31,97.8,-1.35,6.5371,118963,639.32838,-132.03,771.35838
635253170631784000,1/14/2014 5:24:23 PM,4437.7293,9259.6702,303.7,44,31,97.8,-2.4,6.4143,118964,627.31854,-234.72,862.03854
635253170641915000,1/14/2014 5:24:24 PM,4437.74,9259.6699,303.9,44,31,97.8,-3.07,6.3018,118965,616.31604,-300.246,916.56204
635253170652075000,1/14/2014 5:24:25 PM,4437.7507,9259.6698,303.6,44,31,97.8,-1.4,6.2404,118966,610.31112,-136.92,747.23112
635253170662196000,1/14/2014 5:24:26 PM,4437.7614,9259.6699,303.6,44,31,97.8,-0.95,6.3018,118967,616.31604,-92.91,709.22604
635253170672346000,1/14/2014 5:24:27 PM,4437.7722,9259.6698,303.2,45,31,97.8,-0.92,6.4757,118968,633.32346,-89.976,723.29946
635253170682507000,1/14/2014 5:24:28 PM,4437.7828,9259.6697,303.3,44,31,97.8,-1.27,6.4143,118969,627.31854,-124.206,751.52454
635253170692807000,1/14/2014 5:24:29 PM,4437.7935,9259.6696,303.5,44,31,97.8,-2.05,6.5371,118970,639.32838,-200.49,839.81838
635253170703948000,1/14/2014 5:24:30 PM,4437.8041,9259.6695,303.4,44,31,97.8,-1.8,6.3632,118971,622.32096,-176.04,798.36096
635253170716509000,1/14/2014 5:24:31 PM,4437.8254,9259.6693,303.2,44,31,97.8,-1,6.4757,118972,633.32346,-97.8,731.12346
635253170723039000,1/14/2014 5:24:32 PM,4437.8254,9259.6693,303,44,31,97.8,-0.8,6.4757,118973,633.32346,-78.24,711.56346
635253170733170000,1/14/2014 5:24:33 PM,4437.836,9259.6692,302.4,44,31,97.8,-0.05,6.4757,118974,633.32346,-4.89,638.21346
635253170743310000,1/14/2014 5:24:34 PM,4437.8465,9259.669,301.9,44,31,97.8,-0.05,6.2404,118975,610.31112,-4.89,615.20112
635253170753461000,1/14/2014 5:24:35 PM,4437.8572,9259.6689,301.4,44,31,97.8,-2.07,6.2404,118976,610.31112,-202.446,812.75712
635253170763611000,1/14/2014 5:24:36 PM,4437.8677,9259.6688,301.1,44,31,97.8,-1.47,6.5371,118977,639.32838,-143.766,783.09438
635253170773722000,1/14/2014 5:24:37 PM,4437.8783,9259.6685,300.8,44,31,97.8,-1.07,6.5371,118978,639.32838,-104.646,743.97438
635253170783863000,1/14/2014 5:24:38 PM,4437.8888,9259.6683,301,44,31,97.8,-1.4,6.5371,118979,639.32838,-136.92,776.24838
635253170794023000,1/14/2014 5:24:39 PM,4437.8993,9259.6682,300.8,44,31,97.8,-1.95,6.5371,118980,639.32838,-190.71,830.03838
635253170804174000,1/14/2014 5:24:40 PM,4437.9203,9259.6681,300.5,43,31,97.8,-2.12,6.5371,118981,639.32838,-207.336,846.66438
635253170814404000,1/14/2014 5:24:41 PM,4437.9307,9259.668,300.4,43,31,97.8,-2.45,6.5371,118982,639.32838,-239.61,878.93838
635253170824445000,1/14/2014 5:24:42 PM,4437.9411,9259.6679,300.4,43,31,97.8,-2.8,6.5371,118983,639.32838,-273.84,913.16838
635253170834586000,1/14/2014 5:24:43 PM,4437.9411,9259.6679,300.1,43,31,97.8,-2.45,6.5371,118984,639.32838,-239.61,878.93838
635253170844706000,1/14/2014 5:24:44 PM,4437.962,9259.6675,299.8,43,31,97.8,-2.45,6.5371,118985,639.32838,-239.61,878.93838
635253170854857000,1/14/2014 5:24:45 PM,4437.9724,9259.6674,299.5,43,31,97.8,-1.6,6.5371,118986,639.32838,-156.48,795.80838
635253170865017000,1/14/2014 5:24:46 PM,4437.9829,9259.6674,299.4,44,31,97.8,-1.52,6.5371,118987,639.32838,-148.656,787.98438
635253170877348000,1/14/2014 5:24:47 PM,4437.9934,9259.6673,299.1,44,31,97.8,-1,6.5371,118988,639.32838,-97.8,737.12838
635253170885289000,1/14/2014 5:24:48 PM,4437.9934,9259.6673,298.8,44,31,97.8,-0.52,6.4143,118989,627.31854,-50.856,678.17454
635253170895429000,1/14/2014 5:24:49 PM,4438.0145,9259.667,298.5,44,31,97.8,-0.2,6.4143,118990,627.31854,-19.56,646.87854
635253170905550000,1/14/2014 5:24:50 PM,4438.025,9259.667,298,44,31,97.8,0.08,6.4143,118991,627.31854,7.824,619.49454
635253170915690000,1/14/2014 5:24:51 PM,4438.0356,9259.6668,297.8,44,31,97.8,1.25,6.4143,118992,627.31854,122.25,505.06854
635253170925831000,1/14/2014 5:24:52 PM,4438.0462,9259.6667,297.4,44,31,97.8,1.25,6.4143,118993,627.31854,122.25,505.06854
635253170935971000,1/14/2014 5:24:53 PM,4438.0462,9259.6667,297.2,44,31,98,5.88,6.398,118994,627.004,576.24,50.764
635253170946112000,1/14/2014 5:24:54 PM,4438.0675,9259.6663,296.6,44,31,98,5.93,6.398,118995,627.004,581.14,45.864
635253170956283000,1/14/2014 5:24:55 PM,4438.0782,9259.6662,296.4,44,31,98,5.6,6.398,118996,627.004,548.8,78.204
635253170966393000,1/14/2014 5:24:56 PM,4438.0888,9259.6662,296.2,44,31,98,5.6,6.398,118997,627.004,548.8,78.204
635253170976524000,1/14/2014 5:24:57 PM,4438.0995,9259.6661,295.9,44,31,98,6,6.398,118998,627.004,588,39.004
635253170986684000,1/14/2014 5:24:58 PM,4438.0995,9259.6661,295.6,44,31,98,5.48,6.398,118999,627.004,537.04,89.964
635253170996925000,1/14/2014 5:24:59 PM,4438.1208,9259.6659,295.4,44,31,98,4.8,6.398,119000,627.004,470.4,156.604
635253171006975000,1/14/2014 5:25:00 PM,4438.1315,9259.6658,295.1,44,31,98,3.73,6.398,119001,627.004,365.54,261.464
635253171017106000,1/14/2014 5:25:01 PM,4438.1421,9259.6656,295,44,31,98,3.35,6.398,119002,627.004,328.3,298.704
635253171027236000,1/14/2014 5:25:02 PM,4438.1528,9259.6654,294.8,44,31,98,3.33,6.398,119003,627.004,326.34,300.664
635253171041877000,1/14/2014 5:25:04 PM,4438.1635,9259.6654,294.1,44,31,98,3.6,6.398,119004,627.004,352.8,274.204
635253171047548000,1/14/2014 5:25:04 PM,4438.1742,9259.6654,294.1,45,31,98,3.73,6.2959,119005,616.9982,365.54,251.4582
635253171057658000,1/14/2014 5:25:05 PM,4438.185,9259.6653,293.9,45,31,98,4.12,6.2959,119006,616.9982,403.76,213.2382
635253171067799000,1/14/2014 5:25:06 PM,4438.1958,9259.6652,293.5,45,31,98,3.45,6.2959,119007,616.9982,338.1,278.8982
635253171077930000,1/14/2014 5:25:07 PM,4438.2066,9259.6651,293.3,45,31,98,1.75,6.2959,119008,616.9982,171.5,445.4982
635253171088070000,1/14/2014 5:25:08 PM,4438.2066,9259.6651,293,45,31,98,1.75,6.2959,119009,616.9982,171.5,445.4982
635253171098211000,1/14/2014 5:25:09 PM,4438.2282,9259.665,292.7,45,31,98,1.25,6.2959,119010,616.9982,122.5,494.4982
635253171108351000,1/14/2014 5:25:10 PM,4438.239,9259.6648,292.4,45,31,97.8,-2.92,6.3734,119011,623.31852,-285.576,908.89452
635253171118512000,1/14/2014 5:25:11 PM,4438.2498,9259.6646,292.1,45,31,97.8,-2.47,6.4143,119012,627.31854,-241.566,868.88454
635253171128632000,1/14/2014 5:25:12 PM,4438.2607,9259.6644,292,45,31,97.8,-2.52,6.4757,119013,633.32346,-246.456,879.77946
635253171138803000,1/14/2014 5:25:13 PM,4438.2716,9259.6643,291.8,45,31,97.8,-2.52,6.4143,119014,627.31854,-246.456,873.77454
635253171148934000,1/14/2014 5:25:14 PM,4438.2825,9259.6643,291.6,45,31,97.8,-2.72,6.4143,119015,627.31854,-266.016,893.33454
635253171159064000,1/14/2014 5:25:15 PM,4438.2934,9259.6645,291.3,45,31,97.8,-1.72,6.4757,119016,633.32346,-168.216,801.53946
635253171169215000,1/14/2014 5:25:16 PM,4438.3043,9259.6646,291.2,45,31,97.8,-1.95,6.7212,119017,657.33336,-190.71,848.04336
635253171179345000,1/14/2014 5:25:17 PM,4438.3153,9259.665,290.9,45,31,97.8,-1.52,6.5371,119018,639.32838,-148.656,787.98438
635253171189486000,1/14/2014 5:25:18 PM,4438.3262,9259.6654,290.9,45,31,97.8,-1.2,6.6598,119019,651.32844,-117.36,768.68844
635253171205737000,1/14/2014 5:25:20 PM,4438.3481,9259.6672,291,46,31,97.8,-1.6,6.6598,119020,651.32844,-156.48,807.80844
635253171210397000,1/14/2014 5:25:21 PM,4438.3481,9259.6672,291,46,31,97.8,-0.8,6.5371,119021,639.32838,-78.24,717.56838
635253171220528000,1/14/2014 5:25:22 PM,4438.3591,9259.6684,291,46,31,97.8,-0.85,6.5985,119022,645.3333,-83.13,728.4633
635253171230678000,1/14/2014 5:25:23 PM,4438.3701,9259.6699,291.3,46,31,97.8,-1.55,6.6598,119023,651.32844,-151.59,802.91844
635253171240809000,1/14/2014 5:25:24 PM,4438.3811,9259.6717,291.3,46,31,97.8,-1.32,6.7212,119024,657.33336,-129.096,786.42936
635253171250939000,1/14/2014 5:25:25 PM,4438.3921,9259.6737,291.6,46,31,98,0.75,6.5816,119025,644.9968,73.5,571.4968
635253171261090000,1/14/2014 5:25:26 PM,4438.403,9259.6759,291.8,45,31,98,4.6,6.4796,119026,635.0008,450.8,184.2008
635253171271240000,1/14/2014 5:25:27 PM,4438.4139,9259.6783,292.7,46,31,98,6.15,6.602,119027,646.996,602.7,44.296
635253171281351000,1/14/2014 5:25:28 PM,4438.4248,9259.681,292.5,46,31,98,3.68,6.4184,119028,629.0032,360.64,268.3632
635253171291502000,1/14/2014 5:25:29 PM,4438.4357,9259.6842,292,45,31,98,0.95,6.6633,119029,653.0034,93.1,559.9034
635253171301662000,1/14/2014 5:25:30 PM,4438.4464,9259.6877,291.7,46,31,97.8,0.55,6.6189,119030,647.32842,53.79,593.53842
635253171311863000,1/14/2014 5:25:31 PM,4438.457,9259.6914,291.5,45,31,97.8,-1.52,6.6598,119031,651.32844,-148.656,799.98444
635253171321933000,1/14/2014 5:25:32 PM,4438.4677,9259.6953,291.6,46,31,97.8,-1.95,6.5985,119032,645.3333,-190.71,836.0433
635253171332074000,1/14/2014 5:25:33 PM,4438.4783,9259.6994,292.1,46,31,97.8,-1.92,6.4757,119033,633.32346,-187.776,821.09946
635253171342195000,1/14/2014 5:25:34 PM,4438.4889,9259.7037,292.7,46,31,97.8,-1.92,6.7212,119034,657.33336,-187.776,845.10936
635253171352345000,1/14/2014 5:25:35 PM,4438.4996,9259.7082,292.8,46,31,97.8,-1.85,6.7826,119035,663.33828,-180.93,844.26828
635253171369016000,1/14/2014 5:25:36 PM,4438.5206,9259.7182,293.2,46,31,97.8,-1.92,6.6598,119036,651.32844,-187.776,839.10444
635253171372676000,1/14/2014 5:25:37 PM,4438.5206,9259.7182,293.3,46,31,97.8,-2.12,6.6598,119037,651.32844,-207.336,858.66444
635253171382767000,1/14/2014 5:25:38 PM,4438.531,9259.7235,293.4,46,31,97.8,-2.35,6.6598,119038,651.32844,-229.83,881.15844
635253171392907000,1/14/2014 5:25:39 PM,4438.5414,9259.7292,293.4,46,31,97.8,-1.95,6.6598,119039,651.32844,-190.71,842.03844
635253171403048000,1/14/2014 5:25:40 PM,4438.5517,9259.7351,293.3,46,31,97.8,-2.6,6.4757,119040,633.32346,-254.28,887.60346
635253171413189000,1/14/2014 5:25:41 PM,4438.562,9259.7412,293.1,46,31,97.8,-2.52,6.7212,119041,657.33336,-246.456,903.78936
635253171423329000,1/14/2014 5:25:42 PM,4438.5723,9259.7474,293.3,46,31,97.8,-1.4,6.5371,119042,639.32838,-136.92,776.24838
635253171433470000,1/14/2014 5:25:43 PM,4438.5825,9259.7537,293.2,46,31,97.8,0.93,6.4757,119043,633.32346,90.954,542.36946
635253171443590000,1/14/2014 5:25:44 PM,4438.5928,9259.76,293.1,46,31,97.8,0.93,6.4757,119044,633.32346,90.954,542.36946
635253171453741000,1/14/2014 5:25:45 PM,4438.6031,9259.7664,292.8,47,31,98,2.93,6.5816,119045,644.9968,287.14,357.8568
635253171463932000,1/14/2014 5:25:46 PM,4438.6133,9259.7729,292.9,46,31,98,2.6,6.4184,119046,629.0032,254.8,374.2032
635253171474022000,1/14/2014 5:25:47 PM,4438.6235,9259.779,293.1,46,31,98,2.48,6.2959,119047,616.9982,243.04,373.9582
635253171484193000,1/14/2014 5:25:48 PM,4438.6338,9259.7852,293.4,46,31,98,2.45,6.4184,119048,629.0032,240.1,388.9032
635253171494413000,1/14/2014 5:25:49 PM,4438.6543,9259.798,293.2,46,31,98,2.48,6.2959,119049,616.9982,243.04,373.9582
635253171504434000,1/14/2014 5:25:50 PM,4438.6646,9259.8045,293.3,46,31,98,2.15,6.2959,119050,616.9982,210.7,406.2982
635253171514634000,1/14/2014 5:25:51 PM,4438.6749,9259.8106,293.6,46,31,98,2.28,6.2959,119051,616.9982,223.44,393.5582
635253171533376000,1/14/2014 5:25:53 PM,4438.6852,9259.8168,294,46,31,98,2.53,6.5408,119052,640.9984,247.94,393.0584
635253171534866000,1/14/2014 5:25:53 PM,4438.6852,9259.8168,294,46,31,98,2.53,6.3571,119053,622.9958,247.94,375.0558
635253171545006000,1/14/2014 5:25:54 PM,4438.7056,9259.8295,293.7,46,31,98,2.53,6.3571,119054,622.9958,247.94,375.0558
635253171555157000,1/14/2014 5:25:55 PM,4438.7157,9259.8359,293.8,46,31,98,3,6.4184,119055,629.0032,294,335.0032
635253171565287000,1/14/2014 5:25:56 PM,4438.726,9259.8423,294,46,31,98,2.85,6.3571,119056,622.9958,279.3,343.6958
635253171575438000,1/14/2014 5:25:57 PM,4438.7363,9259.8486,293.5,46,31,97.8,-0.05,6.1893,119057,605.31354,-4.89,610.20354
635253171585569000,1/14/2014 5:25:58 PM,4438.7363,9259.8486,293.5,46,31,98,0.48,6.1633,119058,604.0034,47.04,556.9634
635253171595709000,1/14/2014 5:25:59 PM,4438.757,9259.861,293.6,47,31,97.8,0.35,6.5575,119059,641.3235,34.23,607.0935
635253171605850000,1/14/2014 5:26:00 PM,4438.7673,9259.867,293,47,31,97.8,-0.8,6.4757,119060,633.32346,-78.24,711.56346
